video_id,trending_date,title,channel_title,category_id,publish_time,views,likes,dislikes,comment_count
zSRdKb_NbBs,18.05.06,#305「くるみんの行動に夢中!?」ブラマヨ吉田のガケっぱち!!〈ぱちんこ 魔法少女まどか☆マギカ まどかver.〉ほか［公式/毎週月曜日更新］,KYORAKU CHANNEL,24,2018-06-04T03:00:01.000Z,193559,463,485,253
zSRdKb_NbBs,18.05.06,#305「くるみんの行動に夢中!?」ブラマヨ吉田のガケっぱち!!〈ぱちんこ 魔法少女まどか☆マギカ まどかver.〉ほか［公式/毎週月曜日更新］,KYORAKU CHANNEL,24,2018-06-04T03:00:01.000Z,193559,463,485,253
zsQyA2527LY,18.29.05,阪神タイガース只今５連勝と絶好調！その中でも急上昇な虎戦士ベスト３を発表！野球団に恐れられる投手陣の実力は？ロサリオは調子が上がるのか？,オーブ77,24,2018-05-28T10:25:42.000Z,51488,224,18,202
zsQj14dF1DM,18.11.02,プロ野球ニュース  2月10日 ⚾️阪神タイガース⚾️小藪千豊が宜野座キャンプ初潜入・福留孝介と爆笑インタビー  / プロ野球 / プロ野球 ハイライト,プロ野球 ニュース 野球が好きやねん !,17,2018-02-10T09:33:44.000Z,10884,35,8,6
zsQj14dF1DM,18.11.02,プロ野球ニュース  2月10日 ⚾️阪神タイガース⚾️小藪千豊が宜野座キャンプ初潜入・福留孝介と爆笑インタビー  / プロ野球 / プロ野球 ハイライト,プロ野球 ニュース 野球が好きやねん !,17,2018-02-10T09:33:44.000Z,10884,35,8,6
zsJY6W98wbs,18.16.05,【ドッキリ】みちょぱに妊娠ドッキリ仕掛けたら予想外の結末が、、、【Popteen】【チャレンジ部】,PopteenTV,24,2018-05-15T12:21:29.000Z,249889,4420,255,500
zsJY6W98wbs,18.16.05,【ドッキリ】みちょぱに妊娠ドッキリ仕掛けたら予想外の結末が、、、【Popteen】【チャレンジ部】,PopteenTV,24,2018-05-15T12:21:29.000Z,249889,4420,255,500
ZSi-ERazW4o,18.22.04,ガチ神回!!!【鬼Dイッチー監修第4弾!?】ボートバカ一代#2 後編【みさお&くり＆マリブ鈴木＆翔＆鬼Dイッチー】ボートレース,【公式】DMMぱちタウンch,24,2018-04-21T09:00:04.000Z,110179,2148,129,145
zsgNF9L5hWI,18.24.05,「勇気ある行動」“反則タックル”選手が実名で謝罪(18/05/22),ANNnewsCH,25,2018-05-22T13:23:08.000Z,331424,2243,394,0
ZSCjN6B3EHs,18.27.04,잇따라 '탄성' 터진 프레스센터...전 세계 취재진 반응은? / YTN,YTN NEWS,25,2018-04-27T02:25:26.000Z,160022,840,167,587
ZSCjN6B3EHs,18.27.04,잇따라 '탄성' 터진 프레스센터...전 세계 취재진 반응은? / YTN,YTN NEWS,25,2018-04-27T02:25:26.000Z,160022,840,167,587
zs5WEWBPm_o,18.16.02,ねこが邪魔してベッドから降りないのでモフモフの刑にした Theo won't get off from the bed.,shinkoruri,15,2018-02-16T02:48:10.000Z,7589,628,6,59
zs5WEWBPm_o,18.16.02,ねこが邪魔してベッドから降りないのでモフモフの刑にした Theo won't get off from the bed.,shinkoruri,15,2018-02-16T02:48:10.000Z,7589,628,6,59
ZS31kQXZ-2k,18.10.06,まるとはなの物語３。-Story of Maru&Hana 3.-,mugumogu,15,2018-06-10T06:19:47.000Z,28955,1975,17,99
ZS31kQXZ-2k,18.10.06,まるとはなの物語３。-Story of Maru&Hana 3.-,mugumogu,15,2018-06-10T06:19:47.000Z,28955,1975,17,99
ZS31kQXZ-2k,18.11.06,まるとはなの物語３。-Story of Maru&Hana 3.-,mugumogu,15,2018-06-10T06:19:47.000Z,36513,2251,22,117
ZS_j7tPlsqA,18.18.05,5/17木曜夜8時は生放送！竹田恒泰の「日本のソボクなギモン」第283回※後半はニコ生、FRESH!へ！｜【公式】竹田恒泰チャンネルのライブ ストリーム,【公式】竹田恒泰チャンネル,25,2018-05-17T14:26:29.000Z,43720,652,52,112
ZS_j7tPlsqA,18.18.05,5/17木曜夜8時は生放送！竹田恒泰の「日本のソボクなギモン」第283回※後半はニコ生、FRESH!へ！｜【公式】竹田恒泰チャンネルのライブ ストリーム,【公式】竹田恒泰チャンネル,25,2018-05-17T14:26:29.000Z,43720,652,52,112
zRxrEexBO9c,18.11.03,【ムービー】平野歩夢バートンUSオープン優勝までをひたすら拝む、音楽でノリノリ!? 他選手と戯れてる シャンパンかけ表彰式 ラン後インタビュー  ayumu hirano 2018,Gossip Japan,24,2018-03-11T00:53:35.000Z,10964,118,5,6
zRxrEexBO9c,18.11.03,【ムービー】平野歩夢バートンUSオープン優勝までをひたすら拝む、音楽でノリノリ!? 他選手と戯れてる シャンパンかけ表彰式 ラン後インタビュー  ayumu hirano 2018,Gossip Japan,24,2018-03-11T00:53:35.000Z,10964,118,5,6
zRxrEexBO9c,18.12.03,【movie】平野歩夢バートンUSオープン優勝までをひたすら拝む、音楽でノリノリ!? 他選手と戯れてる シャンパンかけ表彰式 ラン後インタビュー  ayumu hirano 2018,Gossip Japan,24,2018-03-11T00:53:35.000Z,49435,248,15,11
zRxrEexBO9c,18.12.03,【movie】平野歩夢バートンUSオープン優勝までをひたすら拝む、音楽でノリノリ!? 他選手と戯れてる シャンパンかけ表彰式 ラン後インタビュー  ayumu hirano 2018,Gossip Japan,24,2018-03-11T00:53:35.000Z,49435,248,15,11
ZRofyOKDvZk,18.21.04,テレ朝にミタパンが放った言葉に一同驚愕！女性アナウンサーからみた福田事務次官の問題とは【財務省・記者進優子】,芸能チャンネル 蓮,25,2018-04-20T10:48:56.000Z,34053,73,20,37
zRlCXaDBNpY,18.23.04,関ジャニ∞渋谷すばる引退よりやばい...！会見欠席の安田章大 現在の病状に関係者騒然！心配の声殺到,yuka_芸能ゴシップCH,24,2018-04-19T12:00:48.000Z,21657,48,29,3
zRjRc7oBIpM,18.13.06,【吹いたら負け】話題の面白い画像集,クローバーチャンネル,22,2018-06-12T09:00:52.000Z,103179,584,44,189
ZRHwCmz_aNE,18.10.02,EP6 無人島で1つだけ持っていけるとしたら何を持って行きますか？,ハイサイ探偵団,17,2018-02-09T11:00:02.000Z,163885,2032,143,262
ZRHwCmz_aNE,18.10.02,EP6 無人島で1つだけ持っていけるとしたら何を持って行きますか？,ハイサイ探偵団,17,2018-02-09T11:00:02.000Z,163885,2032,143,262
ZrH8GkoHYmI,18.25.02,インドのプリチョラと豆カレーの作り方,今日ヤバイ奴に会った,22,2018-02-24T10:00:02.000Z,59886,1773,23,224
zRgE0GU0mpM,18.01.03,【#恋チャ】第4話「俺はまだやり残してる事がある」｜恋のはじまりは放課後のチャイムから,Y!mobile(ワイモバイル),24,2018-03-01T06:58:54.000Z,53624,2516,14,380
zRgE0GU0mpM,18.01.03,【#恋チャ】第4話「俺はまだやり残してる事がある」｜恋のはじまりは放課後のチャイムから,Y!mobile(ワイモバイル),24,2018-03-01T06:58:54.000Z,53624,2516,14,380
ZrfzNY8D47k,18.29.05,"【SDBH】１口7,000円の超高額くじからなんかヤバそうなの出てきたんだが・・・。",みさわ,24,2018-05-28T10:00:03.000Z,67119,439,289,73
ZrDIUTsno-4,18.26.04,TOKIO 山口達也と関係を持った女子高生の正体がヤバイ レギュラー番組放送中止から見える騒動の真相,芸能王国,24,2018-04-25T09:10:37.000Z,549086,0,0,649
ZrDIUTsno-4,18.26.04,TOKIO 山口達也と関係を持った女子高生の正体がヤバイ レギュラー番組放送中止から見える騒動の真相,芸能王国,24,2018-04-25T09:10:37.000Z,549428,0,0,649
ZrDIUTsno-4,18.27.04,TOKIO 山口達也と関係を持った女子高生の正体がヤバイ レギュラー番組放送中止から見える騒動の真相,芸能王国,24,2018-04-25T09:10:37.000Z,737758,0,0,824
ZRChhiLDIXI,18.11.02,魔法使いの嫁 #18 raw,anime mio,1,2018-02-10T17:14:29.000Z,12824,73,7,1
ZrB7ZGlZ7d4,18.22.02,【競馬予想】2018 阪急杯 鉄板軸馬と穴はこの馬！,江分輪太,24,2018-02-21T19:42:23.000Z,4621,82,6,4
zr99xwEg6Pg,18.07.02,哀悼『有賀さつき』さん 最後のTV番組～訃報報道番組～速報！,天使と悪魔の声Ch,25,2018-02-05T19:25:30.000Z,98294,80,39,35
zr99xwEg6Pg,18.07.02,哀悼『有賀さつき』さん 最後のTV番組～訃報報道番組～速報！,天使と悪魔の声Ch,25,2018-02-05T19:25:30.000Z,98294,80,39,35
zr99xwEg6Pg,18.07.02,哀悼『有賀さつき』さん 最後のTV番組～訃報報道番組～速報！,天使と悪魔の声Ch,25,2018-02-05T19:25:30.000Z,98294,80,39,35
zr99xwEg6Pg,18.07.02,哀悼『有賀さつき』さん 最後のTV番組～訃報報道番組～速報！,天使と悪魔の声Ch,25,2018-02-05T19:25:30.000Z,98294,80,39,35
zR18rr5oSLw,18.25.02,【NHK・速報】マススタート初代女王！　高木菜那2つめの金！＜ピョンチャン＞,NHK,17,2018-02-24T13:43:44.000Z,933410,7787,171,0
zR18rr5oSLw,18.25.02,【NHK・速報】マススタート初代女王！　高木菜那2つめの金！＜ピョンチャン＞,NHK,17,2018-02-24T13:43:44.000Z,933410,7787,171,0
zQwKxVCR1y8,18.07.05,Rời Bỏ - Official Music Video | Hòa Minzy,Hòa Minzy,10,2018-05-06T13:00:04.000Z,1230048,97355,1006,11639
ZQSFAa4XoCY,18.15.05,【最新ニュース】「監督の指示」日大関係者が証言、アメフト悪質反則で大けが,デイリーニュースジャパン,25,2018-05-14T12:04:25.000Z,126014,133,68,270
ZQSFAa4XoCY,18.15.05,【最新ニュース】「監督の指示」日大関係者が証言、アメフト悪質反則で大けが,デイリーニュースジャパン,25,2018-05-14T12:04:25.000Z,126014,133,68,270
ZqNX0_80ITw,18.22.05,大阪コリアンタウンの韓国料理はおいしいの？,ソウル鳩서울하또,22,2018-05-21T07:23:42.000Z,26526,747,89,145
ZqNX0_80ITw,18.22.05,大阪コリアンタウンの韓国料理はおいしいの？,ソウル鳩서울하또,22,2018-05-21T07:23:42.000Z,26526,747,89,145
ZQksNiL-Phk,18.23.04,乃木坂46 乃木坂工事中『20thシングルヒット祈願キャンペーン』2018-04-22,乃ホ坂46!,24,2018-04-22T15:39:07.000Z,77867,967,38,453
Zqj-l6y-2Cg,18.21.04,乃木坂46がダウンタウンの番組にゲスト出演,ELUGA P03,22,2018-04-05T10:01:19.000Z,7989,56,1,8
Zqj-l6y-2Cg,18.21.04,乃木坂46がダウンタウンの番組にゲスト出演,ELUGA P03,22,2018-04-05T10:01:19.000Z,7989,56,1,8
zqH6mMrKPgE,18.13.03,【Minecraft】採掘戦隊マインクラフター憂鬱ブルー！！#41,主役は我々だ!【グルッペン・フューラー】,20,2018-03-12T10:00:07.000Z,40172,1090,18,122
zqH6mMrKPgE,18.14.03,【Minecraft】採掘戦隊マインクラフター憂鬱ブルー！！#41,主役は我々だ!【グルッペン・フューラー】,20,2018-03-12T10:00:07.000Z,51812,1189,19,123
zQCyDN_BOys,18.05.05,【スカッとする話】コウトが赤の顔を踏みつけた。私「やめてーっ」コウト「あ？（ｸﾞﾘｸﾞﾘ」→良ウトメ『謝れ！もう助けようがない！』なんと・・・【スカッと実話ジャパン】,スカッと実話ジャパン,24,2018-05-04T02:15:01.000Z,19140,65,37,9
zqaKryi6CVc,18.12.06,想你想瘋了(Crazy For You) by 柯以敏 (Mindy Quah) – Covered by JUN,SEVENTEEN,10,2018-06-11T15:00:14.000Z,182632,50476,65,6665
zQaG77qE8io,18.29.03,PS Vita「CharadeManiacs」 オープニングムービー,アイディアファクトリー,20,2018-03-28T01:21:54.000Z,13621,0,0,0
zQ-73e4kjjE,18.27.04,乃木坂工事中 #152,Koolbin ABi,22,2018-04-22T17:25:42.000Z,12453,43,15,3
ZPYvt7efzUE,18.26.03,HiHi Jetsがことわざに挑戦状【2階から目薬】,ジャニーズJr.チャンネル,24,2018-03-25T11:00:04.000Z,120187,0,0,1766
ZpXPLVmC08M,18.06.06,崔永元：我就想打刘震云和冯小刚 杨子向我发出死亡威胁 我再也不会攻击范冰冰了,Song Lin,28,2018-06-05T16:40:58.000Z,161394,1073,79,517
ZpXPLVmC08M,18.06.06,崔永元：我就想打刘震云和冯小刚 杨子向我发出死亡威胁 我再也不会攻击范冰冰了,Song Lin,28,2018-06-05T16:40:58.000Z,161394,1073,79,517
Zp-WihoxWRs,18.04.04,バルセロニスタのワイの心をも魅了した、クリスティアーノロナウドの「この世界の教科書のような」オーバーヘッド,Tahla Show,22,2018-04-03T20:43:12.000Z,23494,65,17,32
Zp-WihoxWRs,18.04.04,バルセロニスタのワイの心をも魅了した、クリスティアーノロナウドの「この世界の教科書のような」オーバーヘッド,Tahla Show,22,2018-04-03T20:43:12.000Z,23494,65,17,32
zpTwliJytRg,18.23.04,武豊 騎乗停止／京都8Rのパトロールビデオ,競馬じじい,17,2018-04-22T09:21:01.000Z,4624,8,4,2
zpOzn_1uo4s,18.08.06,リクエストを即興で弾き語ります！！！,shimamoしまも,10,2018-06-07T16:06:36.000Z,154749,2853,327,363
zpOzn_1uo4s,18.08.06,リクエストを即興で弾き語ります！！！,shimamoしまも,10,2018-06-07T16:06:36.000Z,154749,2853,327,363
zpolLN-Z_R0,18.26.05,なんでも切れる電動包丁でクロムツさばいたら口からアレが飛び出した！？,TOMIKKU NET,24,2018-05-25T12:00:10.000Z,229853,2607,459,1261
zpolLN-Z_R0,18.26.05,なんでも切れる電動包丁でクロムツさばいたら口からアレが飛び出した！？,TOMIKKU NET,24,2018-05-25T12:00:10.000Z,229853,2607,459,1261
zPJ3Z7YjUkU,18.21.02,ゲスト2月20日 マーケットアナリスト　荒野 浩さん,stockvoice,25,2018-02-20T05:39:47.000Z,9991,0,0,0
zpIGxX3wYYY,18.13.06,【マイスト】超獣クラ祭１０連ガチャ「モンスト・超獣神祭・石川五右衛門・マインクラフト」,おまめサンシローTV,24,2018-06-12T07:51:21.000Z,20480,276,20,13
zpFWdX82LF0,18.31.03,ジェジュン ファンのペンライト論争が終わる本当の理由【東京ガールズミュージックフェス（横浜アリーナ）】,芸能ニュースボックス,22,2018-03-30T23:00:03.000Z,3616,40,23,1
zpFWdX82LF0,18.31.03,ジェジュン ファンのペンライト論争が終わる本当の理由【東京ガールズミュージックフェス（横浜アリーナ）】,芸能ニュースボックス,22,2018-03-30T23:00:03.000Z,3616,40,23,1
zpdg6RBrXNQ,18.25.04,欅坂46志田愛佳・長濱ねる 下衆鬼畜文春に写真を撮られてしまう　ファンの反応は？,優声,25,2018-04-24T09:21:19.000Z,49932,42,72,259
zPccctboZfk,18.26.04,【こぐまのケーキ屋さん】スペシャル動画①「ぎんのおかね」【CV : SKY-HI×花江夏樹】,ゲッサンch,22,2018-04-25T01:00:03.000Z,23729,883,28,35
zP8MT8M1jl8,18.04.05,坂上忍バイキング降板！TOKIO山口達也問題の“ある失言”が大問題へ！！,エンタメDEEP,24,2018-05-03T06:46:00.000Z,238854,0,0,224
zP8MT8M1jl8,18.04.05,坂上忍バイキング降板！TOKIO山口達也問題の“ある失言”が大問題へ！！,エンタメDEEP,24,2018-05-03T06:46:00.000Z,238854,0,0,224
ZP5JDkqf7Y0,18.30.04,東京喰種 西尾「大学行ってみっか？」,YTATchannel,22,2018-04-26T09:13:05.000Z,11838,56,2,17
ZP_yabENaGo,18.20.04,神田川の源流を釣る！！川の恵みは和風あんかけでいただきます,星野よしお,22,2018-04-19T23:16:49.000Z,1762,51,3,27
ZoYIlI2Cz7E,18.21.03,Nhã Phương Khóc Sưng Cả Mắt Trước Việc Nam Em Công Khai Yêu Trường Giang,Chuyện Của Sao,24,2018-03-20T00:26:13.000Z,1698159,3077,982,1076
ZoVWoJHZD2o,18.13.05,ワンピース９０４話―出版社の日本語のフル,Nela Sakura,24,2018-05-12T08:57:48.000Z,466373,0,0,1025
ZoVWoJHZD2o,18.13.05,ワンピース９０４話―出版社の日本語のフル,Nela Sakura,24,2018-05-12T08:57:48.000Z,466373,0,0,1025
ZOoJMu4JSH4,18.28.05,【大食い】チャレンジラーメン（30分）熱々バトル‼️【MAX鈴木】【マックス鈴木】【Max Suzuki】,MAX鈴木 TV,24,2018-05-27T08:11:02.000Z,66332,546,152,97
ZoMbvEgcOIY,18.22.03,【seventeen/セブチ】絶対食事とスペースが13人分じゃないセブチのモッパン,b7777,22,2018-03-18T16:21:18.000Z,10768,235,0,7
ZoMbvEgcOIY,18.22.03,【seventeen/セブチ】絶対食事とスペースが13人分じゃないセブチのモッパン,b7777,22,2018-03-18T16:21:18.000Z,10768,235,0,7
Zol5anDcOI8,18.21.03,銀行で1万円札10枚両替頼んだら・・・1万円札が100枚(18/03/20),ANNnewsCH,25,2018-03-20T11:16:39.000Z,281092,540,1395,0
Zol5anDcOI8,18.21.03,銀行で1万円札10枚両替頼んだら・・・1万円札が100枚(18/03/20),ANNnewsCH,25,2018-03-20T11:16:39.000Z,281092,540,1395,0
Zol5anDcOI8,18.22.03,銀行で1万円札10枚両替頼んだら・・・1万円札が100枚(18/03/20),ANNnewsCH,25,2018-03-20T11:16:39.000Z,575061,1077,3048,0
Zol5anDcOI8,18.22.03,銀行で1万円札10枚両替頼んだら・・・1万円札が100枚(18/03/20),ANNnewsCH,25,2018-03-20T11:16:39.000Z,575061,1077,3048,0
zoki7MiMAoc,18.04.05,堂々としている人に困ったことは起きない【斎藤一人】,まるかんアプリ,27,2018-05-03T13:00:11.000Z,5726,122,6,1
zOK8ySe9_Iw,18.25.03,Korea v United States - Qualification game (3v6) - Ford World Women's Curling Championships 2018,World Curling TV,17,2018-03-24T17:12:58.000Z,81098,509,35,25
zOjH953JkwI,18.06.03,植木鉢を使えば簡易タンドールが出来る！焼くのはなんでしょう,ハイサイ探偵団の休日,23,2018-03-05T09:00:07.000Z,25435,507,25,71
zOGkJY-eX1c,18.20.02,【悲報】「馬場 豊」Wikipediaに載る,もこうの実況,20,2018-02-19T12:17:49.000Z,109692,3494,156,1168
zoDst_M5biY,18.11.03,【焼肉安安食べ放題】カップルで大食い♡【夜ご飯・外食編】,りなてぃん・ほくてぃんカップル,15,2018-03-10T12:14:31.000Z,9057,157,29,31
zO7ktpWhz8E,18.05.04,Ohtani Angel Stadium Debut HR,Ian Otake,23,2018-04-04T03:36:02.000Z,59746,393,14,34
Zo5fNllXE_E,18.25.03,高松宮記念　2018　【最終予想】　6週連続重賞的中！,チャンネル競馬界のTKG,22,2018-03-24T07:59:15.000Z,13500,114,13,2
zo4CCBighrk,18.21.02,スピードスケート 女子団体パシュート 決勝,coin check,22,2018-02-20T05:05:48.000Z,52708,0,0,0
zNsfBMzSMQ8,18.16.04,ひらがな推し #1 20180409 MC当てクイズ！ひらがなけやき,kama sasa,24,2018-04-10T15:53:16.000Z,18753,52,6,6
ZNruCLvejH4,18.17.02,猫たちが編集の邪魔をしてきて大変なことに…！？,《あつし》 Channel,15,2018-02-16T09:00:05.000Z,47648,1292,30,151
ZnQ12S_wr3A,18.20.04,すべて愛のしわざ 第02巻 [Subete Ai no Shiwaza vol 02] | 2018,l aizrf,1,2018-04-11T15:59:55.000Z,13634,33,2,0
znmmejSNEYA,18.14.02,スプラトゥーン2 ハイカライブ 闘会議2018,Nintendo 公式チャンネル,20,2018-02-13T11:08:47.000Z,152412,8915,95,0
